claim_id,chunk_id,url,title,magazine,date,claim,company,token_count
dee21ad85784b42233384827fec7abb7d7505ea9f5029c29570f74c87423906c_3499_3502_claim,dee21ad85784b42233384827fec7abb7d7505ea9f5029c29570f74c87423906c_3499_3502,https://www.neimagazine.com/news/khnp-approves-investment-in-terrapower,KHNP to invest in TerraPower,Nuclear Engineering International,1726012800000,KHNP is jointly developing a third-generation innovative SMR (i-SMR) with the Korea Atomic Energy Research Institute (KAERI).,"['Korea Hydro & Nuclear Power (KHNP)', 'SK Group', 'SK Innovation', 'TerraPower', 'Korea Atomic Energy Research Institute (KAERI)']",30
4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3530_3535_claim,4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3530_3535,https://www.neimagazine.com/news/centrus-and-khnp-finalize-fuel-supply-agreement,Centrus and KHNP finalize fuel supply agreement,Nuclear Engineering International,1726185600000,"Centrus is the only company that has received approval from the US Nuclear Regulatory Commission (NRC) to produce High-Assay Low-Enriched Uranium (HALEU), which is used as fuel for next-generation nuclear reactors and SMRs.",['Centrus'],50
4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3536_3540_claim,4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3536_3540,https://www.neimagazine.com/news/centrus-and-khnp-finalize-fuel-supply-agreement,Centrus and KHNP finalize fuel supply agreement,Nuclear Engineering International,1726185600000,Centrus plans to scale up the American Centrifuge Plant with additional centrifuges for large-scale production of low enriched uranium (LEU) for existing reactors as well as HALEU for the next generation of advanced reactors.,"['Centrus', 'KHNP', 'US Department of Energy', 'American Centrifuge Plant']",43
4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3541_3544_claim,4536ddbbebc5a0c98095ea789a5cd233a47e9d1b79e3fdd63362acfed94096d6_3541_3544,https://www.neimagazine.com/news/centrus-and-khnp-finalize-fuel-supply-agreement,Centrus and KHNP finalize fuel supply agreement,Nuclear Engineering International,1726185600000,Russia has roughly 44% of the world’s uranium enrichment capacity and supplies approximately 35% of US imports for nuclear fuel.,"['Centrus', 'TENEX']",26
ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3547_3552_claim,ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3547_3552,https://www.neimagazine.com/news/argentinas-carem-25-smr-faces-setbacks,Argentina’s CAREM-25 SMR faces setbacks,Nuclear Engineering International,1726531200000,"CAREM's entire primary coolant system is contained within the single self-pressurised vessel and uses free convection to circulate the coolant, which eliminates the need for devices such as pumps within the primary circuit and decreases the extent and complexity of the piping system required.","['INVAP', 'CNEA', 'Nucleoeléctrica Argentina SA']",57
ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3553_3556_claim,ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3553_3556,https://www.neimagazine.com/news/argentinas-carem-25-smr-faces-setbacks,Argentina’s CAREM-25 SMR faces setbacks,Nuclear Engineering International,1726531200000,CNEA has decided to put the building stage of the CAREM project on hold and focus on an engineering revision stage.,"['CNEA', 'Techint Engineering & Construction', 'NA-SA']",24
ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3557_3562_claim,ba9780a55752d98814a981994612f6ece5c8495ccfcd0153625f4b9516c57a23_3557_3562,https://www.neimagazine.com/news/argentinas-carem-25-smr-faces-setbacks,Argentina’s CAREM-25 SMR faces setbacks,Nuclear Engineering International,1726531200000,"The lack of funding led to part of the construction stage being halted, and it all comes down to a budget issue.","['CNEA', 'Milei']",25
366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3601_3605_claim,366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3601_3605,https://www.neimagazine.com/news/vietnam-reconsiders-nuclear-power,Vietnam reconsiders nuclear power,Nuclear Engineering International,1726531200000,"Vietnam's legislature approved plans for the construction of four nuclear power reactors, two each at two plants in the central province of Ninh Thuan with a total capacity of 4,000MWe, in 2009, with contracts awarded to Japan Atomic Power Co and Rosatom at a total cost of around $8.9bn.","['Japan Atomic Power Co', 'Rosatom']",67
366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3606_3609_claim,366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3606_3609,https://www.neimagazine.com/news/vietnam-reconsiders-nuclear-power,Vietnam reconsiders nuclear power,Nuclear Engineering International,1726531200000,The feasibility of incorporating small modular reactors (SMRs) into Vietnam’s energy strategy is being evaluated.,[],21
366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3610_3612_claim,366fec25e7fe8c19d2e65564056de2b58ed580c2f40e822570476863b2a98959_3610_3612,https://www.neimagazine.com/news/vietnam-reconsiders-nuclear-power,Vietnam reconsiders nuclear power,Nuclear Engineering International,1726531200000,"Vietnam's National Assembly Economic Committee stressed that nuclear power should be a serious consideration in Vietnam’s power development planning, to realise the country’s recent commitment to achieving net zero emissions by 2050.",,42
d3bd1294d391c3ee15b87307dc3da97b4ad21d68f4a205f904ed2b8d27e4263f_3613_3617_claim,d3bd1294d391c3ee15b87307dc3da97b4ad21d68f4a205f904ed2b8d27e4263f_3613_3617,https://www.neimagazine.com/news/south-korea-approves-shin-hanul-construction,South Korea approves Shin Hanul construction,Nuclear Engineering International,1726531200000,"The approval for new NPP construction was in June 2016 for Saeul 3&4 (formerly Shin-Kori 5&6), and the NSSC changed the date of application of technical standards in the permit documents to the latest standard and confirmed safety.",['Korea Hydro & Nuclear Power (KHNP)'],53
d3bd1294d391c3ee15b87307dc3da97b4ad21d68f4a205f904ed2b8d27e4263f_3618_3621_claim,d3bd1294d391c3ee15b87307dc3da97b4ad21d68f4a205f904ed2b8d27e4263f_3618_3621,https://www.neimagazine.com/news/south-korea-approves-shin-hanul-construction,South Korea approves Shin Hanul construction,Nuclear Engineering International,1726531200000,"The government is also preparing measures to extend the lifespans of 10 reactors (at the Kori, Hanbit, Hanul, Wolsong sites) scheduled for decommissioning in 2029, according to the original 40-year permit.","['KHNP', 'Doosan Enerbility', 'NSSC', 'Korea Institute of Nuclear Safety', 'Ministry of Trade, Industry & Energy']",49
1fb9a2911992b9c752d49a9d5cb759aed514695c43084565a272d00e71988d93_3658_3661_claim,1fb9a2911992b9c752d49a9d5cb759aed514695c43084565a272d00e71988d93_3658_3661,https://www.neimagazine.com/news/south-korea-funds-norwegian-smr-study,South Korea funds Norwegian SMR study,Nuclear Engineering International,1726617600000,KIND will support a preliminary feasibility study related to the construction and operation of four US X-Energy's XE-100 reactors with an electrical output of 320 MW in Austrheim municipality.,"['KIND', 'US X-Energy']",38
1fb9a2911992b9c752d49a9d5cb759aed514695c43084565a272d00e71988d93_3662_3665_claim,1fb9a2911992b9c752d49a9d5cb759aed514695c43084565a272d00e71988d93_3662_3665,https://www.neimagazine.com/news/south-korea-funds-norwegian-smr-study,South Korea funds Norwegian SMR study,Nuclear Engineering International,1726617600000,X-Energy has completed the reactor engineering and basic design and is developing a fuel fabrication facility in Oak Ridge in Tennessee.,['X-energy'],26
c275cbf8ba1f76b812b0d601f09eb6368dfac34b64920af9289c88a676cad857_3705_3708_claim,c275cbf8ba1f76b812b0d601f09eb6368dfac34b64920af9289c88a676cad857_3705_3708,https://www.neimagazine.com/news/generator-stator-installed-at-chinese-smr,Generator stator installed at Chinese SMR,Nuclear Engineering International,1726617600000,"The generator stator needed to be hoisted by two cranes, passed through the maintenance hoisting hole to the steam turbine platform, and finally placed on the generator base, which required extremely high positioning accuracy.",['China National Nuclear Corporation (CNNC)'],42
c275cbf8ba1f76b812b0d601f09eb6368dfac34b64920af9289c88a676cad857_3709_3711_claim,c275cbf8ba1f76b812b0d601f09eb6368dfac34b64920af9289c88a676cad857_3709_3711,https://www.neimagazine.com/news/generator-stator-installed-at-chinese-smr,Generator stator installed at Chinese SMR,Nuclear Engineering International,1726617600000,Construction of the two Hualong One power units began in March and December 2021 for operation by the end of 2026.,['China National Nuclear Corporation (CNNC)'],26
60d60ca5bba7218f7fbd5923bcfd95ce604ab86101894aa7e1e4293968279743_3811_3821_claim,60d60ca5bba7218f7fbd5923bcfd95ce604ab86101894aa7e1e4293968279743_3811_3821,https://www.neimagazine.com/news/serbia-awards-contract-for-nuclear-energy-study,Serbia awards contract for nuclear energy study,Nuclear Engineering International,1727136000000,The analysis needs to cover more advanced technologies such as small modular reactors.,"['EDF', 'Egis', 'China National Nuclear Corporation Overseas', 'Nikola Tesla Institute of Electrical Engineering', 'Tenet Advisors', 'NAC International', 'SC Romcapital Invest', 'UJV REŽ', 'EKS', 'MRC Arge Enerji Mühendisliği', 'Kontrol ve Test Hizmetleri']",14
60d60ca5bba7218f7fbd5923bcfd95ce604ab86101894aa7e1e4293968279743_3822_3824_claim,60d60ca5bba7218f7fbd5923bcfd95ce604ab86101894aa7e1e4293968279743_3822_3824,https://www.neimagazine.com/news/serbia-awards-contract-for-nuclear-energy-study,Serbia awards contract for nuclear energy study,Nuclear Engineering International,1727136000000,"Serbia is considering the introduction of nuclear power plants with a capacity totalling 1,000 MW after 2040",,22
1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3950_3953_claim,1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3950_3953,https://www.neimagazine.com/news/holtec-selects-site-for-uk-smr-factory,Holtec selects site for UK SMR factory,Nuclear Engineering International,1727222400000,"Holtec's SMR-300 has undergone several design evolutions, the most recent of which is the incorporation of forced flow capability overlayed on gravity-driven flow in the plant’s primary system.","['Holtec', 'Holtec International', 'AMRC']",42
1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3954_3958_claim,1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3954_3958,https://www.neimagazine.com/news/holtec-selects-site-for-uk-smr-factory,Holtec selects site for UK SMR factory,Nuclear Engineering International,1727222400000,"Holtec plans to procure 70% of materials, components, and services used at its SMR factory within the UK, particularly in South Yorkshire.",['Holtec'],32
1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3959_3962_claim,1f4e29094c546df3c8338c57fb6e46c5ab91335e384d28c93fa4c884d739ea61_3959_3962,https://www.neimagazine.com/news/holtec-selects-site-for-uk-smr-factory,Holtec selects site for UK SMR factory,Nuclear Engineering International,1727222400000,"Holtec can make a substantial contribution to the UK’s manufacturing sector, particularly in delivering clean energy for communities and businesses.","['Holtec', 'Balfour Beatty', 'Mitsubishi Electric', 'Mott McDonald', 'Hyundai E&C']",25
522307a32e85c17ae434303e1c705e91b672fb9c6736d53da5cfb55c49dc7eff_4113_4117_claim,522307a32e85c17ae434303e1c705e91b672fb9c6736d53da5cfb55c49dc7eff_4113_4117,https://www.neimagazine.com/news/westinghouse-expands-canadian-nuclear-supply-chain,Westinghouse expands Canadian nuclear supply chain,Nuclear Engineering International,1727740800000,"Westinghouse is collaborating with Canadian suppliers on its AP300 small modular reactor, a 300 MWe single-loop pressurised water reactor based on AP1000 technology, and the eVinci microreactor, which can provide up to 5 MWe over eight years for various applications.","['Westinghouse', 'Curtiss-Wright Nuclear Canada', 'ES Fox Ltd', 'Velan Inc', 'Cameco', 'Brookfield']",60
522307a32e85c17ae434303e1c705e91b672fb9c6736d53da5cfb55c49dc7eff_4118_4119_claim,522307a32e85c17ae434303e1c705e91b672fb9c6736d53da5cfb55c49dc7eff_4118_4119,https://www.neimagazine.com/news/westinghouse-expands-canadian-nuclear-supply-chain,Westinghouse expands Canadian nuclear supply chain,Nuclear Engineering International,1727740800000,"Two CAP1000 units, the Chinese version of the AP1000, are being built as the second phase of each station.",['Westinghouse'],24
9ff256af24b9fb1bddb8b92f6ea49ee042d2c505c4a55331cadf9a1ca6b5bef5_4264_4271_claim,9ff256af24b9fb1bddb8b92f6ea49ee042d2c505c4a55331cadf9a1ca6b5bef5_4264_4271,https://www.neimagazine.com/news/founders-fund-backs-nuclear-fuel-start-up,Founders Fund backs nuclear fuel start-up,Nuclear Engineering International,1727827200000,SMRs are being considered by tech groups from Amazon to Microsoft to supply their AI-related data centres.,"['Amazon', 'Microsoft']",21
1977ee793258bc03b1a1562d44ffed72f0e82a59da911bd3ed4e179d2c8d223b_4282_4290_claim,1977ee793258bc03b1a1562d44ffed72f0e82a59da911bd3ed4e179d2c8d223b_4282_4290,https://www.neimagazine.com/news/nea-launches-nuclear-roadmap-initiative,NEA launches nuclear roadmap initiative,Nuclear Engineering International,1727136000000,"13 countries have expressed interest in the new Joint Undertaking on Roadmaps to New Nuclear, which will address pressing issues such as nuclear finance, supply chain readiness, and workforce development.",[],36
1977ee793258bc03b1a1562d44ffed72f0e82a59da911bd3ed4e179d2c8d223b_4291_4303_claim,1977ee793258bc03b1a1562d44ffed72f0e82a59da911bd3ed4e179d2c8d223b_4291_4303,https://www.neimagazine.com/news/nea-launches-nuclear-roadmap-initiative,NEA launches nuclear roadmap initiative,Nuclear Engineering International,1727136000000,"Governments should accelerate the development, demonstration, and deployment of small modular reactors.",,15
fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4304_4314_claim,fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4304_4314,https://www.neimagazine.com/news/rolls-royce-selected-for-czech-smr,Rolls-Royce selected for Czech SMR,Nuclear Engineering International,1727136000000,Rolls-Royce SMR has been selected as the preferred supplier for the development and construction of SMRs by the Czech government.,"['Rolls-Royce SMR', 'Westinghouse', 'GE', 'Hitachi', 'KHNP', 'EDF', 'Holtec', 'NuScale', 'ČEZ Group']",27
fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4315_4318_claim,fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4315_4318,https://www.neimagazine.com/news/rolls-royce-selected-for-czech-smr,Rolls-Royce selected for Czech SMR,Nuclear Engineering International,1727136000000,The strategic partnership with Rolls-Royce SMR will allow us to make use of our long-standing experience in the field of nuclear power and the high technological maturity of the British company.,"['Rolls-Royce SMR', 'ČEZ']",39
fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4319_4322_claim,fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4319_4322,https://www.neimagazine.com/news/rolls-royce-selected-for-czech-smr,Rolls-Royce selected for Czech SMR,Nuclear Engineering International,1727136000000,SMRs are expected to complement large nuclear units from the 2030s-40s onwards.,"['ČEZ', 'Rolls-Royce', 'MPO']",20
fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4323_4327_claim,fdcb2e92756dc86ae639e51488ece0209c60ba1f73a2cf14b3791402dac661f7_4323_4327,https://www.neimagazine.com/news/rolls-royce-selected-for-czech-smr,Rolls-Royce selected for Czech SMR,Nuclear Engineering International,1727136000000,"Rolls-Royce SMR expects to receive UK regulatory approval in 2024 for its 470 MWe design based on a small, pressurised water reactor (PWR)","['Rolls-Royce SMR', 'GE-Hitachi Nuclear Energy International', 'Holtec Britain', 'NuScale Power', 'Westinghouse Electric Company UK', 'Assystem', 'Atkins', 'BAM Nuttall', 'Jacobs', ""Laing O'Rourke"", 'Nuclear Advanced Manufacturing Research Centre', 'TWI']",37
21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4328_4332_claim,21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4328_4332,https://www.neimagazine.com/news/great-british-nuclear-unveils-smr-shortlist,Great British Nuclear unveils SMR shortlist,Nuclear Engineering International,1727740800000,The company NuScale has been facing financial problems.,['NuScale'],10
21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4333_4336_claim,21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4333_4336,https://www.neimagazine.com/news/great-british-nuclear-unveils-smr-shortlist,Great British Nuclear unveils SMR shortlist,Nuclear Engineering International,1727740800000,"The 470 MWe Rolls-Royce SMR design is based on a small pressurised water reactor, and a Rolls-Royce-led UK SMR consortium aims to build 16 SMRs, with the first unit expected to be completed in the early 2030s and up to 10 by 2035.","['Rolls-Royce', 'Assystem', 'Atkins', 'BAM Nuttall', 'Jacobs', ""Laing O'Rourke"", 'TWI']",65
21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4337_4340_claim,21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4337_4340,https://www.neimagazine.com/news/great-british-nuclear-unveils-smr-shortlist,Great British Nuclear unveils SMR shortlist,Nuclear Engineering International,1727740800000,"Westinghouse says its AP300 SMR launched in 2023 is “the only SMR based on an advanced, large Generation III+ reactor already in operation globally”, the AP1000 technology. It “utilises the AP1000 engineering, components and supply chain, enabling streamlined licensing and leveraging available technical skills”. These factors “provide confidence that the first operating unit will be available in the early 2030s”.",['Westinghouse'],88
21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4341_4344_claim,21ea4f8ad5f06fe8ee3458c4f9d331b8f6d1defbaf90baf7011e783b104c3b09_4341_4344,https://www.neimagazine.com/news/great-british-nuclear-unveils-smr-shortlist,Great British Nuclear unveils SMR shortlist,Nuclear Engineering International,1727740800000,Holtec's SMR-160 has completed the first phase of the Canadian Nuclear Safety Commission's three-phase pre-licensing vendor design review and is undergoing pre-licensing activities with the US NRC.,"['Holtec', 'Canadian Nuclear Safety Commission', 'US NRC', 'GBN']",43
3c3e9551abebf77059c59ae80ce8b6254a17d94210c3711c6cd5ed9edf1dc3fc_4380_4385_claim,3c3e9551abebf77059c59ae80ce8b6254a17d94210c3711c6cd5ed9edf1dc3fc_4380_4385,https://www.neimagazine.com/news/south-koreas-smart100-smr-approved,South Korea’s SMART100 SMR approved,Nuclear Engineering International,1727913600000,The SMART100 SMR has a 60-year design life and three-year refuelling cycle.,"['KHNP', 'KAERI', 'KA-CARE', 'NSSC']",21
